repository,version,path,name,measure
gson,gson-parent-2.9.1,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1356.57
gson,gson-parent-2.9.1,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,575.15
gson,gson-parent-2.9.1,../gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,JsonWriterTest.java,500.04
spring-kafka,v2.8.0,../spring-kafka/spring-kafka/src/test/java/org/springframework/kafka/listener/KafkaMessageListenerContainerTests.java,KafkaMessageListenerContainerTests.java,3901.86
spring-kafka,v2.8.0,../spring-kafka/spring-kafka/src/main/java/org/springframework/kafka/listener/KafkaMessageListenerContainer.java,KafkaMessageListenerContainer.java,1519.85
spring-kafka,v2.8.0,../spring-kafka/spring-kafka/src/test/java/org/springframework/kafka/annotation/EnableKafkaIntegrationTests.java,EnableKafkaIntegrationTests.java,1503.62
spring-kafka,v2.8.1,../spring-kafka/spring-kafka/src/test/java/org/springframework/kafka/listener/KafkaMessageListenerContainerTests.java,KafkaMessageListenerContainerTests.java,3902.85
spring-kafka,v2.8.1,../spring-kafka/spring-kafka/src/main/java/org/springframework/kafka/listener/KafkaMessageListenerContainer.java,KafkaMessageListenerContainer.java,1523.28
spring-kafka,v2.8.1,../spring-kafka/spring-kafka/src/test/java/org/springframework/kafka/annotation/EnableKafkaIntegrationTests.java,EnableKafkaIntegrationTests.java,1503.62
spring-kafka,v2.8.2,../spring-kafka/spring-kafka/src/test/java/org/springframework/kafka/listener/KafkaMessageListenerContainerTests.java,KafkaMessageListenerContainerTests.java,3905.81
